_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_choose_one_of_the_reasons_below,which_category_does_this_term_belong_to,gs,please_choose_one_of_the_reasons_below_gold,term,values,which_category_does_this_term_belong_to_gold
1229987939,false,finalized,3,5/4/2017 11:27:06,"","time
time
time", treatment,,treatment-time  ,"14 days, none, 24 hours, 3 hours, 9 hours",
1229987940,false,finalized,3,5/4/2017 12:03:19,"","time
time
time", time,,time after lights on  ,"14 hr;, 6 hr;, 11 hr;, 23.75 hr;, 18 hr;",
1229987941,false,finalized,3,5/4/2017 11:27:16,"","time
time
time", age,,age harvested (days) ,"14, 12, 16, 17, 24",
1229987942,false,finalized,3,5/4/2017 11:30:13,"","time
time
time", age,,age of mice (wk) ,"14, 15, 12",
1229987943,false,finalized,3,5/4/2017 11:37:59,"","time
time
time", time,,time point (months)  ,"14, 2, 0, 12, 0.5",
1229987944,false,finalized,3,5/4/2017 11:37:45,"","time
time
time", age,,age at surgery ,"14, 8, 6-8 weeks, 71, 65",
1229987945,false,finalized,3,5/4/2017 11:36:16,"","time
time
time", time,,survival time (months)  ,"14, 88, 25, 108, 19",
1229987946,false,finalized,3,5/4/2017 11:37:57,"","time
time
time", age,,age in days at diagnosis ,"1429, 6306, 6733",
1229987947,false,finalized,3,5/4/2017 11:35:40,"","time
time
time", time,,time after vaccination  ,"14d, 0h, 2h, 24h, 4h",
1229987948,false,finalized,3,5/4/2017 11:44:26,"","time
time
time", time,,fermentation time  ,"15 hours of fermentation, 17h, 21h, 30h, 12 hours of fermentation",
1229987949,false,finalized,7,5/4/2017 11:44:09,"","time
treatment
time
treatment
time
time
time", treatment,,duration of treatment  ,"15 min, 5 days, 30 min, 60 min, 6 hr",
1229987950,false,finalized,7,5/4/2017 11:48:50,nofit,"gendersex
time
dontknow
time
time
time
time", age,,age of sampling ,15 years,
1229987951,false,finalized,3,5/4/2017 11:39:42,"","genotype
genotype
genotype", genotype,,genotype of ecat15-1  ,"15-1+/+, 15-1ct/ct, 15-1flox/flox",
1229987952,false,finalized,3,5/4/2017 11:39:39,"","genotype
genotype
genotype", genotype,,genotype of ecat15-2  ,"15-2-/-, 15-2+/+",
1229987953,false,finalized,3,5/4/2017 11:31:19,"","time
time
time", time,,time post-copulation  ,"15-minutes, 2-hours, 6-hours",
1229987954,false,finalized,3,5/4/2017 11:40:27,"","time
time
time", time,,time point (minutes)  ,"15, 30, 60, 5, 45",
1229987955,false,finalized,3,5/4/2017 11:42:34,"","time
time
time", age,,mean age in days ,"150, 141.5, 77.25",
1229987956,false,finalized,3,5/4/2017 11:40:47,"","time
time
time", time,,time (post-protocol)  ,"16 weeks, 4 weeks, 8 weeks, 2 weeks, baseline",
1229987957,false,finalized,3,5/4/2017 11:36:59,"","strain
strain
strain", strain,,strain b6(%)  ,"16, 0, 62.5, 31, 100",
1229987958,false,finalized,3,5/4/2017 11:39:13,"","time
time
time", age,,fetus age ,"16.1 weeks, 13.6 weeks, 13.9 weeks, 11 weeks, 9.6 weeks",
1229987959,false,finalized,3,5/4/2017 11:36:13,"","time
time
time", time,,time stimulated with anti-igm  ,"16h, 8h, unstimulated, 3h",
1229987960,false,finalized,3,5/4/2017 11:33:19,"","time
time
time", time,,post-infection time  ,"16hr, 1hr",
1229987961,false,finalized,3,5/4/2017 11:36:10,"","time
time
time", age,,age (weeks of gestation) ,"17, 16, 19",
1229987962,false,finalized,3,5/4/2017 11:31:20,"","time
time
time", time,,time os (months)  ,"17, 35, 13, 14, 21",
1229987963,false,finalized,3,5/4/2017 11:39:16,"","time
time
time", time,,time_to_dod_(months)  ,"17.68767123, 55.03561644, 6.575342466, 69.50136986, 67.92328767",
1229987964,false,finalized,7,5/4/2017 11:47:44,ambiguous,"time
time
dontknow
time
time
time
time", age,,age/weight ,170g,
1229987965,false,finalized,3,5/4/2017 11:29:24,"","time
time
time", time,,hybridization time  ,"18 hours, 16 hrs, 65 hours, 140 hours, 40 hrs",
1229987966,false,finalized,5,5/4/2017 11:43:00,"","time
tissue
time
time
time", age,,gestional age ,"18 weeks, 17 weeks",
1229987967,false,finalized,3,5/4/2017 11:31:16,"","time
time
time", time,,time (hours)  ,"18, 24, 4, 0, 6",
1229987968,false,finalized,3,5/4/2017 11:35:54,"","time
time
time", age,,serum culture age ,"180 days, 40 days, 60 days",
1229987969,false,finalized,3,5/4/2017 11:35:47,"","time
time
time", time,,timesampletaken  ,"1815, 1745, 1515, 1700, 2115",
1229987970,false,finalized,3,5/4/2017 11:37:31,"","time
time
time", time,,sirna treatment time point  ,"18hr, 8hr, 4hr, 12hr",
1229987971,false,finalized,3,5/4/2017 11:40:54,"","time
time
time", age,,age post partum ,"19 days + 24 hrs, 8 days, 3 days, 19 days, 13 days",
1229987972,false,finalized,3,5/4/2017 11:36:30,"","time
time
time", age,,age at sacrifice ,19 weeks old,
1229987973,false,finalized,3,5/4/2017 11:23:46,"","time
time
time", time,,cold ischemia time (hours)  ,"19, 16, 20, 30, 24",
1229987974,false,finalized,3,5/4/2017 11:48:39,"","time
time
time", age,,mother's age (years) ,"19, 18, 20, 22, 26",
1229987975,false,finalized,3,5/4/2017 11:41:13,"","time
time
time", time,,time of embryo collection  ,"196 hpf (hours post-in-vitro fertilization), 7 dpi (days post-in-vivo insemination), 7 dpscnt (days post-somatic cell nuclear transfer), 170 hpf (hours post-in-vitro fertilization), 180 hpf (hours post-in-vitro fertilization)",
1229987976,false,finalized,6,5/4/2017 11:34:44,"","time
cell_line
time
time
time
time", cell line,,cell line initiation date  ,"1982, 1988, 1980, 1981",
1229987977,false,finalized,3,5/4/2017 11:41:50,"","time
time
time", time,,time post mcao before sample  ,"1h, 6h",
1229987978,false,finalized,3,5/4/2017 11:23:25,"","time
time
time", time,,sampling timepoint  ,"1hr after glucose ingestion, before glucose ingestion (baseline), 2hr after glucose ingesion, 8 h, 72 h",
1229987979,false,finalized,5,5/4/2017 11:32:42,"","time
treatment
time
time
time", treatment,,tnfa treatment time point  ,"1hr, 2hr, 3hr, 6hr, untreatment",
1229987980,false,finalized,6,5/4/2017 11:29:57,"","time
time
treatment
time
time
time", time,,tnfa treatment time point  ,"1hr, 2hr, 3hr, 6hr, untreatment",
1229987981,false,finalized,3,5/4/2017 11:41:14,"","strain
strain
strain", strain,,infrequent clonal strain code  ,"1mel, 5mel",
1229987982,false,finalized,3,5/4/2017 11:36:59,"","treatment
treatment
treatment", treatment,,chloride treatment  ,"1mm, none",
1229987983,false,finalized,3,5/4/2017 11:38:00,"","treatment
treatment
treatment", treatment,,bl treatment level  ,"1um, 0um",
1229987984,false,finalized,3,5/4/2017 11:29:38,"","time
time
time", time,,time extraction  ,"2 days post graft, 7 days post graft, na",
1229987985,false,finalized,3,5/4/2017 11:32:33,"","time
time
time", time,,time in continuous light  ,"2 days, 3 days, 4 hrs, 8 hrs, 12 hrs",
1229987986,false,finalized,3,5/4/2017 11:19:12,"","treatment
treatment
treatment", treatment,,specific treatments  ,"2 h exposure to 12.5 _ｵg/ml gentamicin, 2h exposure to combined gentamicin ans surface acoustic waves, 2 h exposure to surface acoustic waves generated by a piezo element directly attached to the cathter. the frequency of the vibrations generated on the piezo element is 100 khz _ｱ 10% and at on/off frequency of 30hz, none",
1229987987,false,finalized,3,5/4/2017 11:36:52,"","time
time
time", time,,ex vivo challenge time  ,2 hours,
1229987988,false,finalized,3,5/4/2017 11:40:27,"","time
time
time", time,,time_after_resection  ,2 hours,
1229987989,false,finalized,3,5/4/2017 11:35:57,"","time
time
time", age,,postnatal age ,"2 months, 17 days, 20-38 years, 25 years, 31 years",
1229987990,false,finalized,7,5/4/2017 11:41:26,"","disease
gendersex
gendersex
gendersex
gendersex
time
disease", gender,,gender and age ,2 year old caucasian female,
1229987991,false,finalized,3,5/4/2017 11:41:14,"","gendersex
gendersex
gendersex", age,,gender and age ,2 year old caucasian female,
1229987992,false,finalized,3,5/4/2017 11:40:43,"","time
time
time", time,,injected timepoint  ,2-cell stage,
1229987993,false,finalized,3,5/4/2017 12:18:25,"","time
time
time", time,,injection timepoint  ,2-cell stage,
1229987994,false,finalized,3,5/4/2017 11:39:13,"","time
time
time", age,,plant age ,"2-year old vine, 19 days, 28 days old, 20 days, 30 days",
1229987995,false,finalized,3,5/4/2017 11:41:13,"","time
time
time", time,,time after infection (h)  ,"2, 0, 24, 12, 6",
1229987996,false,finalized,3,5/4/2017 11:41:50,"","time
time
time", treatment,,time (days of dss treatment)  ,"2, 0, 7",
1229987997,false,finalized,3,5/4/2017 11:34:15,"","time
time
time", time,,time (days of dss treatment)  ,"2, 0, 7",
1229987998,false,finalized,3,5/4/2017 11:29:39,"","time
time
time", time,,time point (hrs)  ,"2, 10, 14, 18, 22",
1229987999,false,finalized,7,5/4/2017 11:41:19,nofit,"time
dontknow
time
time
time
time
time", time,,time [hours]  ,"2, 24, 12, 6, 0.5",
1229988000,false,finalized,7,5/4/2017 12:39:00,info,"time
dontknow
time
treatment
time
treatment
time", treatment,,weeks of treatment  ,"2, 3, 5/6, 1, 4",
1229988001,false,finalized,3,5/4/2017 11:32:37,"","time
time
time", time,,time point (week end)  ,"2, 4, 6, 8, 20",
1229988002,false,finalized,3,5/4/2017 11:26:55,"","time
time
time", time,,ischemic time (days)  ,"2, 5, 1207, 1886, 9",
1229988003,false,finalized,6,5/4/2017 11:34:06,"","treatment
time
time
time
time
time", treatment,,kcl treatment time (hours)  ,"2, 6, 1",
1229988004,false,finalized,6,5/4/2017 11:35:50,"","time
treatment
time
time
time
time", time,,kcl treatment time (hours)  ,"2, 6, 1",
1229988005,false,finalized,3,5/4/2017 11:33:21,"","disease
disease
disease", disease,,disease stage  ,"2, cancer, benign, relapse, remission",
1229988006,false,finalized,3,5/4/2017 11:29:38,"","time
time
time", age,,age (in days post-partum) ,"20 dpp, 17 dpp",
1229988007,false,finalized,3,5/4/2017 11:38:06,"","time
time
time", age,,age at harvest ,20 weeks,
1229988008,false,finalized,3,5/4/2017 11:31:57,"","time
time
time", age,,proband age ,"20-38 years, 25 years, 31 years, 22 years",
1229988009,false,finalized,3,5/4/2017 11:33:21,"","time
time
time", time,,time (min.)  ,"20, 10, 5, 40, 0",
1229988010,false,finalized,3,5/4/2017 11:36:00,"","time
time
time", age,,age_at_blooddraw ,"20, 19, 18, 21, 22",
1229988011,false,finalized,3,5/4/2017 11:37:20,"","time
time
time", time,,sporulation timepoint  ,20h,
1229988012,false,finalized,3,5/4/2017 11:40:14,"","time
time
time", time,,time post transfection  ,"20h, 120h",
1229988013,false,finalized,3,5/4/2017 11:40:10,"","time
time
time", time,,time to harvest  ,21 days,
1229988014,false,finalized,6,5/4/2017 11:31:41,"","treatment
time
time
time
time
time", treatment,,treatment length  ,"21 days, 48 hours, 96 hours, 14 days, 1 hour",
1229988015,false,finalized,3,5/4/2017 11:26:59,"","time
time
time", age,,cell culture age ,"21 days, week 27, week 53, week 4, week 8",
1229988016,false,finalized,3,5/4/2017 11:21:08,"","time
time
time", age,,culture age ,"21 days, week 27, week 53, week 4, week 8",
1229988017,false,finalized,3,5/4/2017 11:30:04,"","time
time
time", age,,biofilm age ,"21 hours, 30 hours, 34 hours, 24 hours",
1229988018,false,finalized,7,5/4/2017 11:49:20,"","treatment
time
treatment
time
time
time
treatment", treatment,,day of dox treatment  ,"21, 14, 27, 0, 2",
1229988019,false,finalized,5,5/4/2017 11:59:20,"","disease
time
time
time
time", disease,,disease free survival (month)  ,"21, 23, 22, 1, 9",
1229988020,false,finalized,3,5/4/2017 11:30:13,"","time
time
time", age,,age of epilepsy duration (yr) ,"21, 29",
1229988021,false,finalized,3,5/4/2017 11:33:48,"","time
time
time", time,,time (days)  ,"21, 9, 7, 0, 14",
1229988022,false,finalized,3,5/4/2017 11:38:40,"","time
time
time", time,,time sac  ,"210, 200, 100, 240, 330",
1229988023,false,finalized,7,5/4/2017 11:43:45,nofit,"strain
strain
time
strain
dontknow
strain
strain", strain,,b.breve strain  ,210b,
1229988024,false,finalized,3,5/4/2017 11:36:05,"","time
time
time", time,,time sample taken  ,"2110, 1710, 1845, 910, 2215",
1229988025,false,finalized,3,5/4/2017 11:38:22,"","time
time
time", time,,time rfs  ,"2189, 2280, 5029, 3162, 3648",
1229988026,false,finalized,3,5/4/2017 11:37:33,"","time
time
time", age,,hoechst- (viable) cells. age ,22 days of age,
1229988027,false,finalized,3,5/4/2017 11:30:57,"","time
time
time", time,,time post bloodmeal  ,22-26 hrs,
1229988028,false,finalized,3,5/4/2017 11:28:59,"","treatment
treatment
treatment", treatment,,treatment 2  ,"22mm glucose, 5mm glucose, 20 nm insulin, equine chorionic gonadotropin, i.p.  injection with scriptaid",
1229988029,false,finalized,3,5/4/2017 11:33:33,"","time
time
time", age,,age of plants ,"23 months, 3 years",
1229988030,false,finalized,3,5/4/2017 11:42:34,"","time
time
time", age,,age of mouse ,"23 weeks, 35 days, na",
1229988031,false,finalized,3,5/4/2017 11:25:36,"","time
time
time", age,,age (in years) ,"23, 26, 28, 21, 25",
1229988032,false,finalized,3,5/4/2017 11:33:38,"","treatment
treatment
treatment", treatment,,treatment pairs  ,"23, 61, 94, 19, 20",
1229988033,false,finalized,3,5/4/2017 11:27:16,"","time
time
time", time,,harvested at what time  ,"24 h, 96 h, 192 h",
1229988034,false,finalized,3,5/4/2017 11:41:28,"","time
time
time", time,,time after stimulation  ,"24 h, t30 (minutes), 0 hours, t0 (minutes)",
1229988035,false,finalized,3,5/4/2017 11:40:00,"","time
time
time", time,,time post injury  ,24 hours after injury,
1229988036,false,finalized,3,5/4/2017 11:29:24,"","time
time
time", time,,culture time  ,"24 hours, 3 days, 32 days, 18 h, 2 days",
1229988037,false,finalized,3,5/4/2017 11:37:31,"","time
time
time", treatment,,time post treatment  ,"24 hours, 4 hours, 2 hours, 6 hours, 0 hour",
1229988038,false,finalized,3,5/4/2017 11:29:24,"","time
time
time", time,,time post treatment  ,"24 hours, 4 hours, 2 hours, 6 hours, 0 hour",
1229988039,false,finalized,3,5/4/2017 11:34:35,"","time
time
time", time,,time of exposure  ,"24 hours, 6 hours, 48 hours, 3 day, 24hrs",
1229988040,false,finalized,5,5/4/2017 11:50:41,"","treatment
time
treatment
treatment
treatment", treatment,,length of treatment  ,"24 hours, 6w, 3w, 14hrs",
1229988041,false,finalized,6,5/4/2017 11:39:22,"","time
treatment
time
time
time
time", treatment,,secondary treatment duration  ,"24 hours, 6w, 3w, 14hrs",
1229988042,false,finalized,7,5/4/2017 11:43:39,"","time
treatment
treatment
time
time
time
time", treatment,,treatment time point  ,"24 hr, 3 hr, 10 minutes, 30 minutes, 350h",
1229988043,false,finalized,3,5/4/2017 11:35:40,"","time
time
time", time,,time after isolation  ,"24 hr, 48 hr, 0 hr",
1229988044,false,finalized,3,5/4/2017 11:32:42,"","time
time
time", time,,time point (h)  ,"24, 1, 0, 8, 0.5",
1229988045,false,finalized,3,5/4/2017 11:39:27,"","time
time
time", time,,time point (hr)  ,"24, 1, 3, 6, 0.25",
1229988046,false,finalized,3,5/4/2017 11:31:10,"","time
time
time", age,,age at collection months ,"24, 13, 12, 49, 37",
1229988047,false,finalized,5,5/4/2017 11:29:24,"","time
time
gendersex
time
time", age,,donor age (y) ,"24, 28, 23, 30",
1229988048,false,finalized,3,5/4/2017 11:36:49,"","time
time
time", time,,sampling time (hours)  ,"24, 336",
1229988049,false,finalized,3,5/4/2017 11:32:32,"","time
time
time", time,,time recovery (hour)  ,"24, 48, 72",
1229988050,false,finalized,3,5/4/2017 12:18:25,"","time
time
time", time,,time [h]  ,"24, 6, 2, 0, 8",
1229988051,false,finalized,6,5/4/2017 11:42:17,"","time
time
treatment
time
time
time", treatment,,treatment duration (hours)  ,"24, 6, 72",
1229988052,false,finalized,3,5/4/2017 11:53:37,"","time
time
time", treatment,,duration of treatment (hours)  ,"24, 8",
1229988053,false,finalized,5,5/4/2017 11:37:17,"","time
time
cell_line
time
time", time,,harvest time after exposure  ,"24h, 0h, 4h, 1h",
1229988054,false,finalized,3,5/4/2017 11:38:15,"","time
time
time", time,,exposure time  ,"24h, 24 h, 96 hours, 24 hrs, 72h",
1229988055,false,finalized,7,5/4/2017 11:44:58,"","time
treatment
time
time
treatment
time
time", treatment,,treatment_time  ,"24h, 4 h, 4h, 24 h, 0 hrs",
1229988056,false,finalized,3,5/4/2017 11:39:09,"","time
time
time", time,,time point  ,"24h, 6h, 12h, 0h, 0",
1229988057,false,finalized,3,5/4/2017 11:35:42,"","time
time
time", treatment,,treatment time-point  ,"24h, 8h, ctrl, 15h, 2h",
1229988058,false,finalized,3,5/4/2017 11:32:51,"","time
time
time", time,,treatment time-point  ,"24h, 8h, ctrl, 15h, 2h",
1229988059,false,finalized,3,5/4/2017 11:31:03,"","time
time
time", time,,time post-injection  ,"24hr, 48hr",
1229988060,false,finalized,3,5/4/2017 11:33:13,"","time
time
time", time,,time of harvest  ,"24hr, 6hr, 2hr",
1229988061,false,finalized,3,5/4/2017 11:37:45,"","time
time
time", time,,cell collection time  ,"24hrs after last dose, control, 6hrs after last dose, 2hrs after last dose",
1229988062,false,finalized,3,5/4/2017 11:28:03,"","time
time
time", time,,time exposure  ,"24hrs, 2 h, 24+8hrs, 24+6hrs, 32hrs",
1229988063,false,finalized,5,5/4/2017 11:41:19,"","time
time
treatment
time
time", treatment,,treatment time (hours)  ,"24hrs, 8, 6hrs, 4, control",
1229988064,false,finalized,6,5/4/2017 11:41:55,"","treatment
time
time
time
time
time", time,,treatment time (hours)  ,"24hrs, 8, 6hrs, 4, control",
1229988065,false,finalized,3,5/4/2017 11:35:54,"","time
time
time", time,,time point in batch cycle  ,"254 hrs after the addition of tce, 313 days after the addition of tce, 127 hrs after the addition of tce",
1229988066,false,finalized,3,5/4/2017 11:19:46,"","time
time
time", time,,time period  ,"25d, 8h, 3d, 1d, 38d",
1229988067,false,finalized,3,5/4/2017 11:38:15,"","treatment
treatment
treatment", treatment,,growth factor treatment  ,"25ng/ml egf, 50ng/ml ngf, no treatment",
1229988068,false,finalized,3,5/4/2017 11:39:36,"","time
time
time", age,,age (weeks) ,"26, 12, 6, 8/12/2017, 9",
1229988069,false,finalized,3,5/4/2017 11:40:27,"","time
time
time", age,,age at examination ,"26, 29, 46, 30, 28",
1229988070,false,finalized,3,5/4/2017 11:41:40,"","time
time
time", time,,harvested time after dose  ,"26hr, 2hr",
1229988071,false,finalized,3,5/4/2017 11:44:31,"","time
time
time", age,,maternal age (year) ,"27, 22, 23, 24, 32",
1229988072,false,finalized,6,5/4/2017 11:41:38,"","time
time
gendersex
time
time
time", age,,age of gestation ,"28 weeks, 25 weeks",
1229988073,false,finalized,3,5/4/2017 11:41:17,"","time
time
time", age,,ageatdraw ,"28, 27, 38, 29, 36",
1229988074,false,finalized,3,5/4/2017 11:34:53,"","time
time
time", age,,age of the clone ,"29 months, 24 months",
1229988075,false,finalized,7,5/4/2017 11:40:40,unsure,"time
time
dontknow
time
time
time
time", age,,paternal age ,"29, 32, n/a, 31, 26",
1229988076,false,finalized,3,5/4/2017 11:38:04,"","time
time
time", time,,doubling time (hrs)  ,"29.5, 32.3, 35.1, 34.7, 39",
1229988077,false,finalized,3,5/4/2017 11:29:29,"","time
time
time", age,,gestational age (w+d) ,"29+6, 29+2, 40+2",
